timestamp,pos_x,pos_y,pos_z,ori_w,ori_x,ori_y,ori_z,raw_vel_x,raw_vel_y,raw_vel_z,diff_vel_x,diff_vel_y,diff_vel_z,vel_diff_x,vel_diff_y,vel_diff_z,pos_diff_x,pos_diff_y,pos_diff_z,ori_diff_angle
1403715893.084058046340942,-0.009276307618803,0.001025443941053,0.007154057279365,0.016807707478695,0.826946364776953,0.011629873888998,0.561909206887393,-0.010908691564775,0.003381837116308,0.003251780324582,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1403715893.134057998657227,0.003310327081557,-0.000544536307991,0.009357965377701,0.016694567031016,0.826797490306182,0.011424541661826,0.562135821045825,0.005405359896688,0.005288323527750,0.002049497696246,0.251732934078438,-0.031399634925895,0.044078204002983,-0.246327574181750,0.036687958453645,-0.042028706306737,0.012586634700360,-0.001569980249043,0.002203908098337,0.000716881217657
1403715893.184057950973511,0.004978327806050,-0.002043998651248,0.007871461313101,0.016468606815405,0.826272798594010,0.011362943816777,0.562914674529808,0.005238452827358,0.002360461624970,-0.002144486687929,0.033360046304487,-0.029989275465155,-0.029730109644852,-0.028121593477129,0.032349737090124,0.027585622956922,0.001668000724493,-0.001499462343258,-0.001486504064600,0.001935733998921
1403715893.234057903289795,0.004830462898091,-0.002634808010463,0.007600476299859,0.016393373969249,0.825931869349172,0.011325488102234,0.563417729400249,0.011595424725900,0.004561887627041,-0.003434192942560,-0.002957300979483,-0.011816198453101,-0.005419705433465,0.014552725705384,0.016378086080142,0.001985512490905,-0.000147864907959,-0.000590809359215,-0.000270985013242,0.001226963529242
1403715893.284058094024658,0.004369463855929,-0.003026750718311,0.007916089002231,0.016146876835460,0.825798669353690,0.011330370183157,0.563619959523835,0.019299841021671,0.011234730215275,0.001539274207438,-0.009219945671944,-0.007838824254208,0.006312229968178,0.028519786693615,0.019073554469483,-0.004772955760740,-0.000460999042162,-0.000391942707847,0.000315612702371,0.000691155362944
1403715893.334058046340942,0.003481861816169,-0.003541331556070,0.008150574049902,0.015919680049794,0.825216233637110,0.011177297048829,0.564481885944604,0.011771168166242,0.008097558607587,-0.006294003240040,-0.017752057724888,-0.010291626570052,0.004689705425871,0.029523225891130,0.018389185177640,-0.010983708665910,-0.000887602039760,-0.000514580837760,0.000234485047671,0.002151463124389
1403715893.434057950973511,0.003680834608319,-0.004139805553954,0.012319749085435,0.015443794403202,0.824543404627324,0.010960151372818,0.565481686866955,0.001926101105419,0.009437529923389,0.017592932559435,0.001989729819053,-0.005984745686332,0.041691790115724,-0.000063628713634,0.015422275609721,-0.024098857556289,0.000198972792150,-0.000598473997883,0.004169175035533,0.002627485795902
1403715893.484057903289795,0.002257736425611,-0.004247254454150,0.015319106861196,0.013382833954566,0.820688188663849,0.011153793312925,0.571110663214869,0.005162130297518,0.017265376755964,0.065440778855781,-0.028461990797629,-0.002148980053348,0.059987212723479,0.033624121095147,0.019414356809312,0.005453566132302,-0.001423098182708,-0.000107448900196,0.002999357775761,0.014259500041343
1403715893.534058094024658,0.001243931130360,-0.003401784409278,0.019559789137687,0.010333040613325,0.815423454475915,0.010967128333209,0.578668765580423,0.012272210399456,0.033052625798170,0.079178617243514,-0.020276028558095,0.016909336393433,0.084813321992681,0.032548238957551,0.016143289404737,-0.005634704749167,-0.001013805295250,0.000845470044872,0.004240682276491,0.019409189557265
1403715893.584058046340942,0.001027987517530,-0.002288792383545,0.026213130683331,0.007697656607101,0.810580489164284,0.010456919237865,0.585483278590432,0.013348499827262,0.041494915809223,0.112049136354858,-0.004318876375411,0.022259861743319,0.133066957815415,0.017667376202672,0.019235054065904,-0.021017821460557,-0.000215943612830,0.001112992025733,0.006653341545644,0.017561088587489
